,original_state,end_state,action,episode
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6149071e-16  1.8612092e-16  4.2016692e-15
  3.0772227e-17 -9.8475722e-16  7.1278876e-16 -1.1609195e-16
 -1.1231332e-15  1.7777157e-15  1.3665790e-15 -4.0082687e-16
  1.9605492e-16 -3.4124363e-15  1.5024644e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928675e-15  3.0133621e-16  3.8903609e-15
  6.5252395e-16  1.5882740e-15  8.3613804e-16 -1.2014538e-16
 -1.0502506e-15  1.7872950e-15  1.3897231e-15 -3.9419804e-16
  1.7575562e-16 -3.4182868e-15  1.4397091e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",407.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2928675e-15  3.0133621e-16  3.8903609e-15
  6.5252395e-16  1.5882740e-15  8.3613804e-16 -1.2014538e-16
 -1.0502506e-15  1.7872950e-15  1.3897231e-15 -3.9419804e-16
  1.7575562e-16 -3.4182868e-15  1.4397091e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9308200e-16  5.9070257e-16  3.9380014e-15
 -8.1122902e-16 -1.0687009e-15  5.5594393e-16 -1.1724752e-16
 -1.0665998e-15  1.7853089e-15  1.3844988e-15 -3.9850528e-16
  1.7812276e-16 -3.4162054e-15  1.4551687e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",408.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9308200e-16  5.9070257e-16  3.9380014e-15
 -8.1122902e-16 -1.0687009e-15  5.5594393e-16 -1.1724752e-16
 -1.0665998e-15  1.7853089e-15  1.3844988e-15 -3.9850528e-16
  1.7812276e-16 -3.4162054e-15  1.4551687e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4608659e-16  7.1088193e-16  3.4982543e-15
 -6.2812559e-16  4.8433111e-16  6.0336486e-16 -1.1585984e-16
 -1.0468469e-15  1.7843115e-15  1.3897497e-15 -3.9659705e-16
  1.7024712e-16 -3.4143000e-15  1.4414915e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",409.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4608659e-16  7.1088193e-16  3.4982543e-15
 -6.2812559e-16  4.8433111e-16  6.0336486e-16 -1.1585984e-16
 -1.0468469e-15  1.7843115e-15  1.3897497e-15 -3.9659705e-16
  1.7024712e-16 -3.4143000e-15  1.4414915e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.6054390e-17  7.0502724e-16  3.8268762e-15
 -9.3111537e-16 -6.8194490e-16  5.3623660e-16 -1.1792976e-16
 -1.0390374e-15  1.7883610e-15  1.3932383e-15 -3.9700855e-16
  1.6966356e-16 -3.4175723e-15  1.4322767e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",410.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.6054390e-17  7.0502724e-16  3.8268762e-15
 -9.3111537e-16 -6.8194490e-16  5.3623660e-16 -1.1792976e-16
 -1.0390374e-15  1.7883610e-15  1.3932383e-15 -3.9700855e-16
  1.6966356e-16 -3.4175723e-15  1.4322767e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1353891e-15 -8.1294755e-17  4.2150697e-15
  1.2951680e-15  1.2447623e-15  9.5376365e-16 -1.2040915e-16
 -1.1037953e-15  1.7787008e-15  1.3717672e-15 -3.9524458e-16
  1.9236122e-16 -3.4143930e-15  1.4865848e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",411.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1353891e-15 -8.1294755e-17  4.2150697e-15
  1.2951680e-15  1.2447623e-15  9.5376365e-16 -1.2040915e-16
 -1.1037953e-15  1.7787008e-15  1.3717672e-15 -3.9524458e-16
  1.9236122e-16 -3.4143930e-15  1.4865848e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3210886e-16  5.4668703e-16  3.8540698e-15
 -3.7964451e-16  9.9625276e-17  6.4698319e-16 -1.1604060e-16
 -1.0420748e-15  1.7883656e-15  1.3917265e-15 -3.9760290e-16
  1.7093477e-16 -3.4172987e-15  1.4339831e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",412.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3210886e-16  5.4668703e-16  3.8540698e-15
 -3.7964451e-16  9.9625276e-17  6.4698319e-16 -1.1604060e-16
 -1.0420748e-15  1.7883656e-15  1.3917265e-15 -3.9760290e-16
  1.7093477e-16 -3.4172987e-15  1.4339831e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7289722e-16  3.5101720e-16  4.1344347e-15
 -4.7835640e-16 -1.5389846e-15  6.1856879e-16 -1.1404849e-16
 -1.1138432e-15  1.7804222e-15  1.3705008e-15 -4.0320883e-16
  1.9181201e-16 -3.4134030e-15  1.4940323e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",413.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7289722e-16  3.5101720e-16  4.1344347e-15
 -4.7835640e-16 -1.5389846e-15  6.1856879e-16 -1.1404849e-16
 -1.1138432e-15  1.7804222e-15  1.3705008e-15 -4.0320883e-16
  1.9181201e-16 -3.4134030e-15  1.4940323e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0674680e-15  4.2615511e-16  3.7795618e-15
  2.9858263e-16  1.2824734e-15  7.6806317e-16 -1.2103123e-16
 -1.0497063e-15  1.7866826e-15  1.3891629e-15 -3.9313144e-16
  1.7531740e-16 -3.4179908e-15  1.4409705e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",414.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0674680e-15  4.2615511e-16  3.7795618e-15
  2.9858263e-16  1.2824734e-15  7.6806317e-16 -1.2103123e-16
 -1.0497063e-15  1.7866826e-15  1.3891629e-15 -3.9313144e-16
  1.7531740e-16 -3.4179908e-15  1.4409705e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2129110e-16  6.4532449e-16  3.8933700e-15
 -8.6721356e-16 -9.3335111e-16  5.4514553e-16 -1.1807969e-16
 -1.0555529e-15  1.7873069e-15  1.3873084e-15 -3.9901737e-16
  1.7484559e-16 -3.4171041e-15  1.4465551e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",415.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2129110e-16  6.4532449e-16  3.8933700e-15
 -8.6721356e-16 -9.3335111e-16  5.4514553e-16 -1.1807969e-16
 -1.0555529e-15  1.7873069e-15  1.3873084e-15 -3.9901737e-16
  1.7484559e-16 -3.4171041e-15  1.4465551e-15]","[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.41900435e-16  3.61267625e-16  3.78621229e-15
  1.00792176e-16  6.30911591e-16  7.44407918e-16 -1.15552552e-16
 -1.07698259e-15  1.78071546e-15  1.38010329e-15 -3.99110199e-16
  1.79028884e-16 -3.41249034e-15  1.46610572e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",416.0
0,"[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.41900435e-16  3.61267625e-16  3.78621229e-15
  1.00792176e-16  6.30911591e-16  7.44407918e-16 -1.15552552e-16
 -1.07698259e-15  1.78071546e-15  1.38010329e-15 -3.99110199e-16
  1.79028884e-16 -3.41249034e-15  1.46610572e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2518026e-17  6.5623004e-16  3.8356955e-15
 -7.7713600e-16 -4.6624802e-16  5.6887834e-16 -1.1642371e-16
 -1.0395342e-15  1.7886479e-15  1.3928702e-15 -3.9704672e-16
  1.6932726e-16 -3.4173368e-15  1.4325218e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",417.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2518026e-17  6.5623004e-16  3.8356955e-15
 -7.7713600e-16 -4.6624802e-16  5.6887834e-16 -1.1642371e-16
 -1.0395342e-15  1.7886479e-15  1.3928702e-15 -3.9704672e-16
  1.6932726e-16 -3.4173368e-15  1.4325218e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6187514e-16  1.8622760e-16  4.2017357e-15
  3.0951921e-17 -9.8479322e-16  7.1264249e-16 -1.1610989e-16
 -1.1232440e-15  1.7776820e-15  1.3665827e-15 -4.0069150e-16
  1.9647918e-16 -3.4124694e-15  1.5025429e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",418.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -1.6187514e-16  1.8622760e-16  4.2017357e-15
  3.0951921e-17 -9.8479322e-16  7.1264249e-16 -1.1610989e-16
 -1.1232440e-15  1.7776820e-15  1.3665827e-15 -4.0069150e-16
  1.9647918e-16 -3.4124694e-15  1.5025429e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2926422e-15  3.0146151e-16  3.8910136e-15
  6.5260024e-16  1.5874093e-15  8.3600775e-16 -1.2059560e-16
 -1.0498800e-15  1.7872366e-15  1.3892041e-15 -3.9384049e-16
  1.7583045e-16 -3.4184314e-15  1.4410062e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",419.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.2926422e-15  3.0146151e-16  3.8910136e-15
  6.5260024e-16  1.5874093e-15  8.3600775e-16 -1.2059560e-16
 -1.0498800e-15  1.7872366e-15  1.3892041e-15 -3.9384049e-16
  1.7583045e-16 -3.4184314e-15  1.4410062e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9338167e-16  5.9106938e-16  3.9375707e-15
 -8.1189913e-16 -1.0688540e-15  5.5552666e-16 -1.1717245e-16
 -1.0667070e-15  1.7852945e-15  1.3842408e-15 -3.9854917e-16
  1.7794280e-16 -3.4161442e-15  1.4555341e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",420.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.9338167e-16  5.9106938e-16  3.9375707e-15
 -8.1189913e-16 -1.0688540e-15  5.5552666e-16 -1.1717245e-16
 -1.0667070e-15  1.7852945e-15  1.3842408e-15 -3.9854917e-16
  1.7794280e-16 -3.4161442e-15  1.4555341e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4649713e-16  7.1100406e-16  3.4985709e-15
 -6.2792898e-16  4.8517565e-16  6.0288835e-16 -1.1596605e-16
 -1.0468049e-15  1.7842057e-15  1.3896862e-15 -3.9647389e-16
  1.7033328e-16 -3.4144470e-15  1.4408235e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",421.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  5.4649713e-16  7.1100406e-16  3.4985709e-15
 -6.2792898e-16  4.8517565e-16  6.0288835e-16 -1.1596605e-16
 -1.0468049e-15  1.7842057e-15  1.3896862e-15 -3.9647389e-16
  1.7033328e-16 -3.4144470e-15  1.4408235e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5733967e-17  7.0562863e-16  3.8271265e-15
 -9.3204986e-16 -6.8107283e-16  5.3621770e-16 -1.1746012e-16
 -1.0388483e-15  1.7882094e-15  1.3931075e-15 -3.9667501e-16
  1.6891147e-16 -3.4174548e-15  1.4326406e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",422.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -9.5733967e-17  7.0562863e-16  3.8271265e-15
 -9.3204986e-16 -6.8107283e-16  5.3621770e-16 -1.1746012e-16
 -1.0388483e-15  1.7882094e-15  1.3931075e-15 -3.9667501e-16
  1.6891147e-16 -3.4174548e-15  1.4326406e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1359451e-15 -8.1011952e-17  4.2152959e-15
  1.2951592e-15  1.2457308e-15  9.5411951e-16 -1.2173637e-16
 -1.1036107e-15  1.7786301e-15  1.3719805e-15 -3.9495820e-16
  1.9158566e-16 -3.4143809e-15  1.4866957e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",423.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.1359451e-15 -8.1011952e-17  4.2152959e-15
  1.2951592e-15  1.2457308e-15  9.5411951e-16 -1.2173637e-16
 -1.1036107e-15  1.7786301e-15  1.3719805e-15 -3.9495820e-16
  1.9158566e-16 -3.4143809e-15  1.4866957e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3286266e-16  5.4623455e-16  3.8534142e-15
 -3.7835980e-16  1.0032269e-16  6.4677429e-16 -1.1578934e-16
 -1.0421863e-15  1.7884828e-15  1.3923655e-15 -3.9728969e-16
  1.7037669e-16 -3.4170345e-15  1.4340231e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",424.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  4.3286266e-16  5.4623455e-16  3.8534142e-15
 -3.7835980e-16  1.0032269e-16  6.4677429e-16 -1.1578934e-16
 -1.0421863e-15  1.7884828e-15  1.3923655e-15 -3.9728969e-16
  1.7037669e-16 -3.4170345e-15  1.4340231e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7278139e-16  3.5058395e-16  4.1343229e-15
 -4.7780790e-16 -1.5393366e-15  6.1828678e-16 -1.1363795e-16
 -1.1135862e-15  1.7806509e-15  1.3704106e-15 -4.0348711e-16
  1.9236945e-16 -3.4133173e-15  1.4932509e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",425.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -4.7278139e-16  3.5058395e-16  4.1343229e-15
 -4.7780790e-16 -1.5393366e-15  6.1828678e-16 -1.1363795e-16
 -1.1135862e-15  1.7806509e-15  1.3704106e-15 -4.0348711e-16
  1.9236945e-16 -3.4133173e-15  1.4932509e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0675618e-15  4.2643085e-16  3.7794428e-15
  2.9735258e-16  1.2828286e-15  7.6826338e-16 -1.2061923e-16
 -1.0498892e-15  1.7866875e-15  1.3898893e-15 -3.9287879e-16
  1.7491719e-16 -3.4180503e-15  1.4405919e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",426.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  1.0675618e-15  4.2643085e-16  3.7794428e-15
  2.9735258e-16  1.2828286e-15  7.6826338e-16 -1.2061923e-16
 -1.0498892e-15  1.7866875e-15  1.3898893e-15 -3.9287879e-16
  1.7491719e-16 -3.4180503e-15  1.4405919e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2130511e-16  6.4532889e-16  3.8929808e-15
 -8.6747815e-16 -9.3317535e-16  5.4470788e-16 -1.1727476e-16
 -1.0556428e-15  1.7871629e-15  1.3880083e-15 -3.9794423e-16
  1.7516648e-16 -3.4170984e-15  1.4463040e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",427.0
0,"[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01 -2.2130511e-16  6.4532889e-16  3.8929808e-15
 -8.6747815e-16 -9.3317535e-16  5.4470788e-16 -1.1727476e-16
 -1.0556428e-15  1.7871629e-15  1.3880083e-15 -3.9794423e-16
  1.7516648e-16 -3.4170984e-15  1.4463040e-15]","[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.42111876e-16  3.59986753e-16  3.78570195e-15
  1.03424364e-16  6.30515921e-16  7.44154284e-16 -1.14710138e-16
 -1.07701563e-15  1.78081837e-15  1.38062358e-15 -3.99037063e-16
  1.78812334e-16 -3.41232220e-15  1.46545869e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",428.0
0,"[ 5.49163222e-01  9.82131541e-01 -1.56724621e-02  9.53098759e-02
  1.61517948e-01 -5.24010837e-01  5.23454487e-01 -5.23700058e-01
 -1.22191489e+00  5.23906291e-01 -1.22206390e+00  5.23678303e-01
  5.23179531e-01  7.42111876e-16  3.59986753e-16  3.78570195e-15
  1.03424364e-16  6.30515921e-16  7.44154284e-16 -1.14710138e-16
 -1.07701563e-15  1.78081837e-15  1.38062358e-15 -3.99037063e-16
  1.78812334e-16 -3.41232220e-15  1.46545869e-15]","[ 5.4916322e-01  9.8213154e-01 -1.5672462e-02  9.5309876e-02
  1.6151795e-01 -5.2401084e-01  5.2345449e-01 -5.2370006e-01
 -1.2219149e+00  5.2390629e-01 -1.2220639e+00  5.2367830e-01
  5.2317953e-01  6.2883971e-17  6.5569710e-16  3.8355270e-15
 -7.7602988e-16 -4.6587162e-16  5.6853958e-16 -1.1628207e-16
 -1.0397454e-15  1.7886024e-15  1.3925434e-15 -3.9701019e-16
  1.6928081e-16 -3.4172113e-15  1.4325761e-15]","[ 0.0123688  -0.07706338 -0.07884026 -0.01717347 -0.0167287  -0.03209633
  0.05424559 -0.06178343]",429.0
